Deribit	1644413431688	257.78354	57.64104	243.37328000000002	52.83762000000001
Lyra	1644413438010	264	55	254	49
Deribit	1644413461749	257.76744	57.63743999999999	243.35808	52.83432
Lyra	1644413465517	264	55	254	49
Deribit	1644413491643	257.60080500000004	57.60018	243.20076	54.40017000000001
Lyra	1644413498134	264	55	254	49
Deribit	1644413521740	257.513865	57.58073999999999	243.11867999999998	54.38181
Lyra	1644413525531	264	55	254	49
Deribit	1644413551614	257.32549500000005	57.53862	242.94084	54.34203000000001
Lyra	1644413555508	264	55	254	49
Deribit	1644413581732	257.273975	57.52709999999999	242.89219999999997	54.33115
Deribit	1644413611622	257.07916500000005	59.080305	242.70828	55.88677500000001
Lyra	1644413615672	264	55	254	49
Lyra	1644413622852	264	55	254	49
Deribit	1644413641709	253.84668	59.071239999999996	242.67104	55.87820000000001
Lyra	1644413645517	264	55	254	49
Deribit	1644413671748	253.69324500000002	59.035535	240.928805	55.84442500000001
Lyra	1644413678179	264	55	254	49
Deribit	1644413703686	254.08518	59.12674	241.30102	54.33268
Lyra	1644413707801	263	55	253	49
Lyra	1644414639422	263	55	253	49
Deribit	1644414644796	256.984175	59.058474999999994	241.022425	55.866125000000004
Deribit	1644414661638	253.90073999999998	59.083819999999996	241.12586	55.890100000000004
Lyra	1644414668142	260	56	250	50
Deribit	1644415591742	234.63772	65.00099	220.36921000000004	61.83021
Lyra	1644415598122	243	62	233	56
Deribit	1644415621859	234.04572000000002	67.99977	219.81321000000003	61.67421
Lyra	1644415628033	243	62	233	56
Deribit	1644415651617	227.74967999999998	66.42699	219.84170500000002	63.2638
Lyra	1644415657770	243	62	233	56
Deribit	1644415681640	228.05999999999997	66.5175	220.14125	61.76625
Lyra	1644415687053	243	62	233	56
Deribit	1644415711617	231.39612999999997	64.981105	220.30179500000003	61.811295
Lyra	1644415719168	242	62	232	56
Deribit	1644415741605	231.50636	65.01206	220.40674000000004	61.840740000000004
Lyra	1644415747268	242	62	232	56
Deribit	1644415771611	233.39484	63.5088	220.69308000000004	60.33336
Lyra	1644415777959	243	62	233	56
Deribit	1644415801611	236.61348999999998	63.5204	223.90940999999998	60.34438
Lyra	1644415805494	243	62	233	56
Deribit	1644415831623	236.57028	63.5088	223.86852	60.33336
Lyra	1644415835408	243	62	233	56
Deribit	1644415861618	236.778135	63.5646	224.06521499999997	58.797255
Lyra	1644415867742	244	61	234	55
Deribit	1644415891614	236.76025499999997	63.559799999999996	224.04829499999997	60.381809999999994
