
Deribit	1644337920713	66.51
Lyra	1644337922400	66.113
Deribit	1644337950705	66.47
Lyra	1644337952080	66.113
Deribit	1644337980719	66.44
Lyra	1644337982001	66.113
Deribit	1644338010738	66.41
Lyra	1644338011699	66.113
Deribit	1644338040709	66.39
Lyra	1644338042140	66.113
Deribit	1644338070706	66.38
Lyra	1644338071919	66.113
Deribit	1644338100711	66.38
Lyra	1644338101686	66.113
Deribit	1644338130715	66.39
Lyra	1644338132288	66.113
Deribit	1644338160747	66.39
Lyra	1644338162417	66.113
Deribit	1644338190706	66.38
Lyra	1644338192912	66.113
Deribit	1644338220725	66.37
Lyra	1644338221867	66.113
Deribit	1644338250714	66.36
Lyra	1644338251682	66.113
Deribit	1644338280719	66.35
Lyra	1644338282289	66.113
Deribit	1644338310706	66.32
Lyra	1644338311818	66.113
Deribit	1644338340726	66.3
Lyra	1644338341860	66.113
Deribit	1644338370700	66.28
Lyra	1644338371655	66.113
Deribit	1644338400731	66.26
Lyra	1644338402326	66.113
Deribit	1644338430708	66.25
Lyra	1644338432099	66.113
Deribit	1644338460718	66.23
Lyra	1644338461685	66.113
Deribit	1644338490711	66.21
Lyra	1644338491858	66.113
Deribit	1644338520709	66.2
Lyra	1644338521831	66.113
Deribit	1644338550713	66.2
Lyra	1644338551662	66.113
Deribit	1644338580715	66.21
Lyra	1644338581825	66.113
Deribit	1644338610710	66.2
Lyra	1644338611717	66.113
Deribit	1644338640720	66.21
Lyra	1644338641822	66.113
Deribit	1644338670708	66.22
Lyra	1644338671670	66.113
Deribit	1644339710240	66.68
Deribit	1644339720717	66.67
Lyra	1644339720816	66.113
Lyra	1644339722259	66.113
Deribit	1644339750745	66.64
Lyra	1644339751889	66.113
Deribit	1644339780730	66.61
Lyra	1644339781825	66.113
Deribit	1644340785497	66.79
Lyra	1644340787017	66.113
Deribit	1644340800725	66.8
Lyra	1644340801780	66.113
Deribit	1644340830713	66.81
Lyra	1644340831819	66.113
Deribit	1644340860717	66.82
Lyra	1644340861913	66.113
Deribit	1644340890721	66.83
Lyra	1644340892078	66.113
Deribit	1644340920712	66.84
Lyra	1644340921693	66.113
Deribit	1644340950705	66.85
Lyra	1644340951781	66.113
Deribit	1644340980713	66.87
Lyra	1644340982174	66.113
Deribit	1644341010717	66.88
Lyra	1644341012048	66.113
Deribit	1644341040712	66.9
Lyra	1644341041630	66.113
Deribit	1644341070716	66.9
Lyra	1644341071760	66.113
Deribit	1644341100716	66.89
Lyra	1644341101790	66.113
Deribit	1644341130730	66.89
Lyra	1644341132263	66.113
Deribit	1644341160726	66.88
Lyra	1644341161875	66.113
Deribit	1644341190714	66.88
Lyra	1644341191839	66.113
Deribit	1644341220725	66.87
Lyra	1644341221687	66.113
Deribit	1644341250733	66.87
Lyra	1644341251826	66.113
Deribit	1644341280725	66.88
Lyra	1644341281685	66.113
Deribit	1644341310711	66.9
Lyra	1644341311801	66.113
Deribit	1644341340712	66.91
Lyra	1644341342212	66.113
Deribit	1644341370708	66.91
Lyra	1644341371791	66.113
Deribit	1644341400715	66.9
Lyra	1644341401675	66.113
Deribit	1644341430713	66.9
Lyra	1644341432292	66.113
Deribit	1644341460724	66.88
Lyra	1644341461831	66.113
Deribit	1644341490733	66.86
Lyra	1644341491831	66.113
Deribit	1644341520708	66.84
Lyra	1644341521742	66.113
Deribit	1644341550709	66.82
Lyra	1644341551820	66.113
Deribit	1644341580719	66.78
Lyra	1644341581845	66.113
Deribit	1644341610704	66.75
Lyra	1644341611664	66.113
Deribit	1644341640722	66.74
Lyra	1644341641858	66.113
Deribit	1644342264614	66.93
Lyra	1644342265777	66.113
Deribit	1644342270700	66.94
Lyra	1644342271693	66.113
Deribit	1644342300711	66.96
Lyra	1644342302444	66.113
Deribit	1644343399338	67.1
Lyra	1644343401095	66.113
Deribit	1644343410717	67.1
Lyra	1644343411677	66.113
Deribit	1644344359673	66.97
Lyra	1644344361121	66.113
Deribit	1644344370701	66.96
Lyra	1644344371673	66.113
Deribit	1644344400745	66.95
Lyra	1644344402323	66.113
Deribit	1644344430733	66.94
Lyra	1644344431891	66.113
Deribit	1644344460715	66.93
Lyra	1644344461882	66.113
Deribit	1644344490705	66.91
Lyra	1644344491891	66.113
Deribit	1644344520708	66.9
Lyra	1644344521785	66.113
Deribit	1644344550702	66.89
Lyra	1644344551702	66.113
Deribit	1644344580699	66.89
Lyra	1644344582429	66.113
Deribit	1644344610711	66.89
Lyra	1644344611895	66.113
Deribit	1644344640705	66.91
Lyra	1644344641824	66.113
Deribit	1644344670715	66.91
Lyra	1644344671743	66.113
Deribit	1644344700717	66.93
Lyra	1644344701843	66.113
Deribit	1644344730703	66.93
Lyra	1644344731834	66.113
Deribit	1644344760702	66.95
Lyra	1644344761681	66.113
Deribit	1644344790696	66.95
Lyra	1644344791826	66.113
Deribit	1644344820709	66.96
Lyra	1644344821678	66.113
Deribit	1644344850702	66.97
Lyra	1644344851873	66.113
Deribit	1644344880702	66.96
Lyra	1644344881880	66.113
Deribit	1644344910705	66.94
Lyra	1644344911816	66.113
Deribit	1644344940705	66.92
Lyra	1644344941747	66.113
Deribit	1644344970708	66.89
Lyra	1644344971850	66.113
Deribit	1644345000723	66.87
Lyra	1644345003688	66.113
Deribit	1644345030705	66.84
Lyra	1644345031661	66.113
Deribit	1644345060707	66.81
Lyra	1644345061961	66.113
Deribit	1644345090750	66.76
Lyra	1644345091846	66.113
Deribit	1644345120714	66.72
Lyra	1644345121697	66.113
Deribit	1644345150702	66.69
Lyra	1644345151810	66.113
Deribit	1644345180702	66.66
Lyra	1644345181758	66.113
Deribit	1644345210708	66.64
Lyra	1644345212358	66.113
Deribit	1644345240733	66.61
Lyra	1644345241845	66.113
Deribit	1644346216930	66.23
Lyra	1644346218604	66.113
Deribit	1644346230775	66.24
Lyra	1644346232709	66.113
Deribit	1644347168930	66.32
Lyra	1644347169980	66.113
Deribit	1644347190716	66.31
Lyra	1644347191870	66.113
Deribit	1644347220714	66.31
Lyra	1644347221851	66.113
Lyra	1644348230174	66.113
Deribit	1644348233374	66.39
Deribit	1644348240702	66.4
Lyra	1644348241674	66.113
Deribit	1644348270707	66.42
Lyra	1644348271840	66.113
Deribit	1644348300708	66.43
Lyra	1644348301826	66.113
Deribit	1644348330726	66.44
Lyra	1644348331856	66.113
Deribit	1644348360717	66.47
Lyra	1644348361905	66.113
Deribit	1644348390710	66.51
Lyra	1644348391689	66.113
Deribit	1644348420702	66.55
Lyra	1644348421807	66.113
Deribit	1644348450748	66.58
Lyra	1644348451861	66.113
Deribit	1644348480696	66.62
Lyra	1644348481902	66.113
Deribit	1644348510716	66.66
Lyra	1644348511676	66.113
Deribit	1644348540783	66.69
Lyra	1644348541878	66.113
Deribit	1644348570708	66.72
Lyra	1644348571686	66.113
Deribit	1644348600730	66.75
Lyra	1644348602537	66.113
Deribit	1644348630716	66.77
Lyra	1644348631820	66.113
Deribit	1644348660706	66.79
Lyra	1644348661726	66.113
Deribit	1644348690703	66.79
Lyra	1644348692275	66.113
Deribit	1644348720726	66.81
Lyra	1644348721839	66.113
Deribit	1644348750706	66.82
Lyra	1644348751704	66.113
Deribit	1644348780709	66.84
Lyra	1644348781842	66.113
Deribit	1644348810704	66.86
Lyra	1644348811688	66.113
Deribit	1644348840698	66.84
Lyra	1644348842370	66.113
Deribit	1644348870701	66.82
Lyra	1644348871799	66.113
Deribit	1644348900714	66.79
Lyra	1644348901709	66.113
Deribit	1644348930711	66.76
Lyra	1644348931774	66.113
Deribit	1644348960707	66.73
Lyra	1644348961866	66.113
Deribit	1644348990703	66.69
Lyra	1644348991756	66.113
Deribit	1644349020703	66.66
Lyra	1644349021898	66.113
Deribit	1644349050730	66.64
Lyra	1644349051875	66.113
Deribit	1644349080737	66.62
Lyra	1644349081794	66.113
Deribit	1644350018485	66.77
Deribit	1644350018723	66.77
Lyra	1644350020185	66.113
Lyra	1644350020189	66.113
Deribit	1644350041160	66.76
Lyra	1644350042809	66.113
Deribit	1644351045974	66.41
Lyra	1644351047081	66.113
Deribit	1644351060740	66.39
Lyra	1644351061830	66.113
Deribit	1644352133947	66.16
Lyra	1644352135085	66.113
Deribit	1644352140710	66.16
Lyra	1644352141784	66.113
Deribit	1644352170709	66.15
Lyra	1644352171838	66.113
Deribit	1644352200713	66.16
Lyra	1644352202443	66.113
Deribit	1644352230705	66.14
Lyra	1644352231830	66.113
Deribit	1644352260714	66.13
Lyra	1644352261839	66.113
Deribit	1644352290702	66.12
Lyra	1644352291686	66.113
Deribit	1644352320704	66.12
Lyra	1644352322203	66.113
Deribit	1644352350707	66.1
Lyra	1644352351852	66.113
Deribit	1644352380713	66.09
Lyra	1644352381861	66.113
Deribit	1644352410704	66.08
Lyra	1644352411815	66.113
Deribit	1644352440721	66.05
Lyra	1644352441862	66.113
Deribit	1644352470707	66.03
Lyra	1644352471685	66.113
Deribit	1644352500727	66.01
Lyra	1644352502546	66.113
Deribit	1644352530707	65.99
Lyra	1644352531851	66.113
Deribit	1644352560705	65.97
Lyra	1644352561662	66.113
Deribit	1644352590703	65.97
Lyra	1644352592284	66.113
Deribit	1644352620715	65.97
Lyra	1644352621856	66.113
Deribit	1644352650706	65.97
Lyra	1644352651691	66.113
Deribit	1644352680707	65.95
Lyra	1644352681846	66.113
Deribit	1644352710713	65.93
Lyra	1644352711684	66.113
Deribit	1644352740705	65.92
Lyra	1644352742219	66.113
Deribit	1644352770729	65.89
Lyra	1644352771890	66.113
Deribit	1644352800709	65.87
Lyra	1644352801805	66.113
Deribit	1644352830703	65.86
Lyra	1644352831981	66.113
Deribit	1644352860707	65.85
Lyra	1644352861681	66.113
Deribit	1644352890707	65.85
Lyra	1644352891828	66.113
Deribit	1644352920712	65.84
Lyra	1644352921886	66.113
Deribit	1644352950718	65.82
Lyra	1644352951674	66.113
Deribit	1644352980750	65.81
Lyra	1644352981838	66.113
Deribit	1644353010706	65.8
Lyra	1644353011799	66.113
Deribit	1644354007965	65.96
Lyra	1644354009025	66.113
Deribit	1644354030965	65.96
Lyra	1644354035392	66.113
Deribit	1644354060811	65.96
Lyra	1644354061884	66.113
Deribit	1644355010798	66.13
Lyra	1644355012574	66.113
Deribit	1644355020817	66.13
Lyra	1644355022224	66.113
Deribit	1644355976005	65.9
Lyra	1644355977167	66.113
Deribit	1644355980727	65.9
Lyra	1644355982206	66.113
Deribit	1644356010714	65.87
Lyra	1644356011843	66.113
Deribit	1644356040723	65.85
Lyra	1644356041979	66.113
Deribit	1644356070708	65.83
Lyra	1644356071859	66.113
Deribit	1644356100713	65.81
Lyra	1644356101684	66.113
Deribit	1644356130707	65.79
Lyra	1644356132273	66.113
Deribit	1644356160722	65.76
Lyra	1644356161917	66.113
Deribit	1644356190701	65.74
Lyra	1644356191681	66.113
Deribit	1644356220710	65.73
Lyra	1644356221851	66.113
Deribit	1644356250723	65.72
Lyra	1644356251781	66.113
Deribit	1644356280721	65.72
Lyra	1644356282046	66.113
Deribit	1644356310718	65.7
Lyra	1644356312016	66.113
Deribit	1644356340720	65.69
Lyra	1644356341888	66.113
Deribit	1644356370701	65.71
Lyra	1644356371703	66.113
Deribit	1644356400712	65.71
Lyra	1644356401844	66.113
Deribit	1644356430705	65.72
Lyra	1644356431684	66.113
Deribit	1644356460714	65.72
Lyra	1644356461921	66.113
Deribit	1644356490703	65.72
Lyra	1644356492220	66.113
Deribit	1644356520721	65.73
Lyra	1644356522020	66.113
Deribit	1644356550711	65.73
Lyra	1644356551801	66.113
Deribit	1644356580725	65.74
Lyra	1644356581692	66.113
Deribit	1644356610737	65.75
Lyra	1644356611863	66.113
Deribit	1644356640716	65.75
Lyra	1644356641692	66.113
Deribit	1644356670705	65.74
Lyra	1644356671868	66.113
Deribit	1644356700706	65.75
Lyra	1644356701786	66.113
Deribit	1644356730712	65.75
Lyra	1644356731883	66.113
Deribit	1644356760713	65.75
Lyra	1644356761875	66.113
Deribit	1644356790711	65.72
Lyra	1644356791755	66.113
Deribit	1644356820718	65.69
Lyra	1644356821848	66.113
Deribit	1644356850696	65.69
Lyra	1644356851688	66.113
Deribit	1644357870331	65.61
Deribit	1644357870670	65.61
Lyra	1644357871450	66.113
Lyra	1644357871802	66.113
Deribit	1644357900779	65.61
Lyra	1644357902004	66.113
Deribit	1644358876526	65.41
Lyra	1644358877661	66.113
Deribit	1644358890796	65.4
Lyra	1644358891983	66.113
Deribit	1644358920713	65.39
Lyra	1644358921429	66.113
Deribit	1644358950867	65.38
Lyra	1644358951761	66.113
Deribit	1644358980715	65.38
Lyra	1644358981710	66.113
Deribit	1644359010719	65.37
Lyra	1644359011836	66.113
Deribit	1644359040747	65.38
Lyra	1644359042003	66.113
Deribit	1644359070726	65.4
Lyra	1644359071839	66.113
Deribit	1644359100721	65.4
Lyra	1644359102403	66.113
Deribit	1644359130781	65.39
Lyra	1644359132011	66.113
Deribit	1644359160784	65.38
Lyra	1644359161754	66.113
Deribit	1644359190786	65.36
Lyra	1644359192109	66.113
Deribit	1644359220722	65.36
Lyra	1644359221726	66.113
Deribit	1644359250709	65.36
Lyra	1644359252434	66.113
Deribit	1644359280714	65.36
Lyra	1644359282712	66.113
Deribit	1644359310708	65.36
Lyra	1644359311769	66.113
Deribit	1644359340717	65.36
Lyra	1644359342035	66.113
Deribit	1644359370710	65.36
Lyra	1644359371698	66.113
Deribit	1644359400711	65.37
Lyra	1644359401936	66.113
Deribit	1644359430919	65.37
Lyra	1644359432412	66.113
Deribit	1644359460744	65.37
Lyra	1644359461865	66.113
Deribit	1644359490710	65.39
Lyra	1644359491689	66.113
Deribit	1644359520725	65.39
Lyra	1644359521949	66.113
Deribit	1644359550711	65.4
Lyra	1644359551862	66.113
Deribit	1644359580718	65.42
Lyra	1644359581688	66.113
Deribit	1644359610716	65.44
Lyra	1644359612060	66.113
Deribit	1644359640719	65.44
Lyra	1644359641685	66.113
Deribit	1644359670722	65.45
Lyra	1644359671844	66.113
Deribit	1644359700740	65.48
Lyra	1644359701802	66.113
Deribit	1644359730721	65.46
Lyra	1644359731931	66.113
Deribit	1644359760708	65.47
Lyra	1644359761833	66.113
Deribit	1644360715004	65.18
Lyra	1644360716587	66.113
Deribit	1644360720710	65.19
Lyra	1644360722200	66.113
Deribit	1644361745017	65.36
Lyra	1644361746103	66.113
Deribit	1644361770753	65.33
Lyra	1644361771888	66.113
Deribit	1644362705980	65.3
Lyra	1644362707107	66.113
Deribit	1644362730775	65.3
Lyra	1644362732032	66.113
Deribit	1644362760728	65.32
Lyra	1644362761874	66.113
Deribit	1644362790712	65.31
Lyra	1644362791995	66.113
Deribit	1644362820721	65.3
Lyra	1644362821944	66.113
Deribit	1644362850712	65.29
Lyra	1644362851686	66.113
Deribit	1644362880715	65.29
Lyra	1644362881875	66.113
Deribit	1644362910718	65.28
Lyra	1644362912200	66.113
Deribit	1644362940723	65.27
Lyra	1644362941873	66.113
Deribit	1644362970713	65.26
Lyra	1644362971694	66.113
Deribit	1644363000712	65.25
Lyra	1644363001966	66.113
Deribit	1644363030717	65.24
Lyra	1644363031684	66.113
Deribit	1644363060736	65.24
Lyra	1644363062207	66.113
Deribit	1644363090718	65.24
Lyra	1644363091812	66.113
Deribit	1644363120721	65.24
Lyra	1644363121872	66.113
Deribit	1644363150698	65.25
Lyra	1644363151697	66.113
Deribit	1644363180710	65.27
Lyra	1644363181880	66.113
Deribit	1644363210713	65.26
Lyra	1644363211863	66.113
Deribit	1644363240706	65.28
Lyra	1644363241877	66.113
Deribit	1644363270721	65.3
Lyra	1644363271692	66.113
Deribit	1644363300719	65.3
Lyra	1644363302369	66.113
Deribit	1644363330728	65.3
Lyra	1644363331826	66.113
Deribit	1644363360716	65.3
Lyra	1644363361860	66.113
Deribit	1644363390708	65.28
Lyra	1644363391787	66.113
Deribit	1644363420711	65.28
Lyra	1644363421862	66.113
Deribit	1644363450728	65.28
Lyra	1644363451851	66.113
Deribit	1644363480733	65.3
Lyra	1644363481691	66.113
Deribit	1644363510708	65.3
Lyra	1644363511841	66.113
Deribit	1644363540713	65.31
Lyra	1644363541695	66.113
Deribit	1644363570714	65.32
Lyra	1644363572202	66.113
Deribit	1644363600722	65.31
Lyra	1644363601962	66.113
Deribit	1644364615687	65.07
Lyra	1644364617116	66.113
Deribit	1644364620719	65.07
Lyra	1644364622106	66.113
Deribit	1644365679448	65.21
Lyra	1644365680559	66.113
Deribit	1644365700721	65.22
Lyra	1644365701975	66.113
Deribit	1644365730724	65.23
Lyra	1644365731792	66.113
Deribit	1644366665022	65.15
Lyra	1644366666762	66.113
Deribit	1644366690724	65.16
Lyra	1644366691857	66.113
